Port Name,State,Border,Date,Measure,Value,Season
Calexico East,California,Mexico,2019-10-01,Trucks,34088,Fall
Cape Vincent,New York,Canada,2019-10-01,Cars,353,Fall
Carbury,North Dakota,Canada,2019-10-01,Buses,1,Fall
Carbury,North Dakota,Canada,2019-10-01,Cars,944,Fall
Carbury,North Dakota,Canada,2019-10-01,Trucks,221,Fall
Champlain Rouses Point,New York,Canada,2019-10-01,Buses,723,Fall
Champlain Rouses Point,New York,Canada,2019-10-01,Cars,85374,Fall
Champlain Rouses Point,New York,Canada,2019-10-01,Trains,98,Fall
Champlain Rouses Point,New York,Canada,2019-10-01,Trucks,27733,Fall
Columbus,New Mexico,Mexico,2019-10-01,Buses,106,Fall
Columbus,New Mexico,Mexico,2019-10-01,Cars,31249,Fall
Columbus,New Mexico,Mexico,2019-10-01,Trucks,2892,Fall
Dalton Cache,Alaska,Canada,2019-10-01,Cars,1194,Fall
Dalton Cache,Alaska,Canada,2019-10-01,Trucks,78,Fall
Danville,Washington,Canada,2019-10-01,Cars,2610,Fall
Danville,Washington,Canada,2019-10-01,Trucks,51,Fall
Del Bonita,Montana,Canada,2019-10-01,Cars,1531,Fall
Del Bonita,Montana,Canada,2019-10-01,Trucks,71,Fall
Del Rio,Texas,Mexico,2019-10-01,Cars,128719,Fall
Del Rio,Texas,Mexico,2019-10-01,Trucks,6809,Fall
Derby Line,Vermont,Canada,2019-10-01,Buses,292,Fall
Derby Line,Vermont,Canada,2019-10-01,Cars,42535,Fall
Derby Line,Vermont,Canada,2019-10-01,Trucks,9115,Fall
Detroit,Michigan,Canada,2019-10-01,Buses,1033,Fall
Detroit,Michigan,Canada,2019-10-01,Cars,364776,Fall
Detroit,Michigan,Canada,2019-10-01,Trains,154,Fall
Detroit,Michigan,Canada,2019-10-01,Trucks,135284,Fall
Douglas,Arizona,Mexico,2019-10-01,Buses,212,Fall
Douglas,Arizona,Mexico,2019-10-01,Cars,118767,Fall
Douglas,Arizona,Mexico,2019-10-01,Trucks,2475,Fall
Dunseith,North Dakota,Canada,2019-10-01,Buses,8,Fall
Dunseith,North Dakota,Canada,2019-10-01,Cars,3303,Fall
Dunseith,North Dakota,Canada,2019-10-01,Trucks,1766,Fall
Eagle Pass,Texas,Mexico,2019-10-01,Buses,278,Fall
Eagle Pass,Texas,Mexico,2019-10-01,Cars,232358,Fall
Eagle Pass,Texas,Mexico,2019-10-01,Trains,297,Fall
Eagle Pass,Texas,Mexico,2019-10-01,Trucks,15636,Fall
Eastport,Idaho,Canada,2019-10-01,Buses,7,Fall
Eastport,Idaho,Canada,2019-10-01,Cars,5981,Fall
Eastport,Idaho,Canada,2019-10-01,Trains,83,Fall
Eastport,Idaho,Canada,2019-10-01,Trucks,4772,Fall
Eastport,Maine,Canada,2019-10-01,Buses,9,Fall
Eastport,Maine,Canada,2019-10-01,Cars,11766,Fall
Eastport,Maine,Canada,2019-10-01,Trucks,284,Fall
El Paso,Texas,Mexico,2019-10-01,Buses,1536,Fall
El Paso,Texas,Mexico,2019-10-01,Cars,933425,Fall
El Paso,Texas,Mexico,2019-10-01,Trains,115,Fall
El Paso,Texas,Mexico,2019-10-01,Trucks,71749,Fall
Ferry,Washington,Canada,2019-10-01,Cars,762,Fall
Ferry,Washington,Canada,2019-10-01,Trucks,3,Fall
Fort Fairfield,Maine,Canada,2019-10-01,Cars,8513,Fall
Fort Fairfield,Maine,Canada,2019-10-01,Trucks,590,Fall
Fort Kent,Maine,Canada,2019-10-01,Cars,8833,Fall
Fort Kent,Maine,Canada,2019-10-01,Trucks,1110,Fall
Fortuna,North Dakota,Canada,2019-10-01,Cars,1072,Fall
Fortuna,North Dakota,Canada,2019-10-01,Trucks,128,Fall
Friday Harbor,Washington,Canada,2019-10-01,Cars,264,Fall
Frontier,Washington,Canada,2019-10-01,Buses,5,Fall
Frontier,Washington,Canada,2019-10-01,Cars,3313,Fall
Frontier,Washington,Canada,2019-10-01,Trucks,1775,Fall
Grand Portage,Minnesota,Canada,2019-10-01,Buses,41,Fall
Grand Portage,Minnesota,Canada,2019-10-01,Cars,15260,Fall
Grand Portage,Minnesota,Canada,2019-10-01,Trucks,1130,Fall
Hannah,North Dakota,Canada,2019-10-01,Cars,71,Fall
Hannah,North Dakota,Canada,2019-10-01,Trucks,1,Fall
Hansboro,North Dakota,Canada,2019-10-01,Buses,2,Fall
Hansboro,North Dakota,Canada,2019-10-01,Cars,410,Fall
Hansboro,North Dakota,Canada,2019-10-01,Trucks,12,Fall
Hidalgo,Texas,Mexico,2019-10-01,Buses,1629,Fall
Hidalgo,Texas,Mexico,2019-10-01,Cars,325647,Fall
Hidalgo,Texas,Mexico,2019-10-01,Trucks,58883,Fall
Highgate Springs,Vermont,Canada,2019-10-01,Buses,408,Fall
Highgate Springs,Vermont,Canada,2019-10-01,Cars,41208,Fall
Highgate Springs,Vermont,Canada,2019-10-01,Trains,23,Fall
Highgate Springs,Vermont,Canada,2019-10-01,Trucks,9004,Fall
Houlton,Maine,Canada,2019-10-01,Buses,42,Fall
Houlton,Maine,Canada,2019-10-01,Cars,19997,Fall
Houlton,Maine,Canada,2019-10-01,Trucks,8132,Fall
International Falls,Minnesota,Canada,2019-10-01,Buses,22,Fall
International Falls,Minnesota,Canada,2019-10-01,Cars,28230,Fall
International Falls,Minnesota,Canada,2019-10-01,Trains,356,Fall
International Falls,Minnesota,Canada,2019-10-01,Trucks,1146,Fall
Jackman,Maine,Canada,2019-10-01,Buses,10,Fall
Jackman,Maine,Canada,2019-10-01,Cars,11345,Fall
Jackman,Maine,Canada,2019-10-01,Trains,23,Fall
Jackman,Maine,Canada,2019-10-01,Trucks,6766,Fall
Kenneth G Ward,Washington,Canada,2019-10-01,Buses,2,Fall
Kenneth G Ward,Washington,Canada,2019-10-01,Cars,44560,Fall
Kenneth G Ward,Washington,Canada,2019-10-01,Trucks,5136,Fall
Ketchikan,Alaska,Canada,2019-10-01,Cars,18,Fall
Lancaster,Minnesota,Canada,2019-10-01,Buses,3,Fall
Lancaster,Minnesota,Canada,2019-10-01,Cars,1839,Fall
Lancaster,Minnesota,Canada,2019-10-01,Trucks,526,Fall
Laredo,Texas,Mexico,2019-10-01,Buses,2809,Fall
Laredo,Texas,Mexico,2019-10-01,Cars,427443,Fall
Laredo,Texas,Mexico,2019-10-01,Trains,380,Fall
Laredo,Texas,Mexico,2019-10-01,Trucks,209013,Fall
Laurier,Washington,Canada,2019-10-01,Buses,2,Fall
Laurier,Washington,Canada,2019-10-01,Cars,3512,Fall
Laurier,Washington,Canada,2019-10-01,Trains,11,Fall
Laurier,Washington,Canada,2019-10-01,Trucks,501,Fall
Limestone,Maine,Canada,2019-10-01,Cars,1151,Fall
Limestone,Maine,Canada,2019-10-01,Trucks,161,Fall
Lukeville,Arizona,Mexico,2019-10-01,Buses,50,Fall
Lukeville,Arizona,Mexico,2019-10-01,Cars,41605,Fall
Lukeville,Arizona,Mexico,2019-10-01,Trucks,40,Fall
Madawaska,Maine,Canada,2019-10-01,Buses,1,Fall
Madawaska,Maine,Canada,2019-10-01,Cars,31605,Fall
Madawaska,Maine,Canada,2019-10-01,Trucks,187,Fall
Maida,North Dakota,Canada,2019-10-01,Cars,388,Fall
Maida,North Dakota,Canada,2019-10-01,Trucks,115,Fall
Massena,New York,Canada,2019-10-01,Buses,421,Fall
Massena,New York,Canada,2019-10-01,Cars,78182,Fall
Massena,New York,Canada,2019-10-01,Trucks,2317,Fall
Metaline Falls,Washington,Canada,2019-10-01,Buses,5,Fall
Metaline Falls,Washington,Canada,2019-10-01,Cars,2093,Fall
Metaline Falls,Washington,Canada,2019-10-01,Trucks,158,Fall
Morgan,Montana,Canada,2019-10-01,Cars,484,Fall
Morgan,Montana,Canada,2019-10-01,Trucks,2,Fall
Naco,Arizona,Mexico,2019-10-01,Buses,1,Fall
Naco,Arizona,Mexico,2019-10-01,Cars,30387,Fall
Naco,Arizona,Mexico,2019-10-01,Trucks,310,Fall
Neche,North Dakota,Canada,2019-10-01,Cars,2469,Fall
Neche,North Dakota,Canada,2019-10-01,Trucks,877,Fall
Nighthawk,Washington,Canada,2019-10-01,Cars,372,Fall
Nogales,Arizona,Mexico,2019-10-01,Buses,797,Fall
Nogales,Arizona,Mexico,2019-10-01,Cars,293074,Fall
Nogales,Arizona,Mexico,2019-10-01,Trains,43,Fall
Nogales,Arizona,Mexico,2019-10-01,Trucks,25015,Fall
Noonan,North Dakota,Canada,2019-10-01,Cars,1916,Fall
Noonan,North Dakota,Canada,2019-10-01,Trucks,322,Fall
Northgate,North Dakota,Canada,2019-10-01,Cars,1084,Fall
Northgate,North Dakota,Canada,2019-10-01,Trains,14,Fall
Northgate,North Dakota,Canada,2019-10-01,Trucks,864,Fall
Norton,Vermont,Canada,2019-10-01,Cars,1856,Fall
Norton,Vermont,Canada,2019-10-01,Trains,18,Fall
Norton,Vermont,Canada,2019-10-01,Trucks,1046,Fall
Ogdensburg,New York,Canada,2019-10-01,Buses,27,Fall
Ogdensburg,New York,Canada,2019-10-01,Cars,25627,Fall
Ogdensburg,New York,Canada,2019-10-01,Trucks,3694,Fall
Opheim,Montana,Canada,2019-10-01,Cars,209,Fall
Opheim,Montana,Canada,2019-10-01,Trucks,14,Fall
Oroville,Washington,Canada,2019-10-01,Buses,9,Fall
Oroville,Washington,Canada,2019-10-01,Cars,17064,Fall
Oroville,Washington,Canada,2019-10-01,Trucks,2528,Fall
Otay Mesa,California,Mexico,2019-10-01,Buses,399,Fall
Otay Mesa,California,Mexico,2019-10-01,Cars,569927,Fall
Otay Mesa,California,Mexico,2019-10-01,Trains,21,Fall
Otay Mesa,California,Mexico,2019-10-01,Trucks,88340,Fall
Pembina,North Dakota,Canada,2019-10-01,Buses,58,Fall
Pembina,North Dakota,Canada,2019-10-01,Cars,19329,Fall
Pembina,North Dakota,Canada,2019-10-01,Trains,125,Fall
Pembina,North Dakota,Canada,2019-10-01,Trucks,19035,Fall
Piegan,Montana,Canada,2019-10-01,Cars,4923,Fall
Piegan,Montana,Canada,2019-10-01,Trucks,156,Fall
Pinecreek,Minnesota,Canada,2019-10-01,Cars,279,Fall
Pinecreek,Minnesota,Canada,2019-10-01,Trucks,30,Fall
Point Roberts,Washington,Canada,2019-10-01,Buses,33,Fall
Point Roberts,Washington,Canada,2019-10-01,Cars,77274,Fall
Point Roberts,Washington,Canada,2019-10-01,Trucks,1082,Fall
Port Angeles,Washington,Canada,2019-10-01,Buses,9,Fall
Port Angeles,Washington,Canada,2019-10-01,Cars,5013,Fall
Port Angeles,Washington,Canada,2019-10-01,Trucks,25,Fall
Port Huron,Michigan,Canada,2019-10-01,Buses,180,Fall
Port Huron,Michigan,Canada,2019-10-01,Cars,126669,Fall
Port Huron,Michigan,Canada,2019-10-01,Trains,228,Fall
Port Huron,Michigan,Canada,2019-10-01,Trucks,70815,Fall
Portal,North Dakota,Canada,2019-10-01,Buses,11,Fall
Portal,North Dakota,Canada,2019-10-01,Cars,5973,Fall
Portal,North Dakota,Canada,2019-10-01,Trains,152,Fall
Portal,North Dakota,Canada,2019-10-01,Trucks,6423,Fall
Porthill,Idaho,Canada,2019-10-01,Buses,3,Fall
Porthill,Idaho,Canada,2019-10-01,Cars,9240,Fall
Porthill,Idaho,Canada,2019-10-01,Trucks,480,Fall
Presidio,Texas,Mexico,2019-10-01,Buses,142,Fall
Presidio,Texas,Mexico,2019-10-01,Cars,56209,Fall
Presidio,Texas,Mexico,2019-10-01,Trucks,1054,Fall
Progreso,Texas,Mexico,2019-10-01,Cars,111724,Fall
Progreso,Texas,Mexico,2019-10-01,Trucks,5207,Fall
Raymond,Montana,Canada,2019-10-01,Cars,2226,Fall
Raymond,Montana,Canada,2019-10-01,Trucks,1574,Fall
Richford,Vermont,Canada,2019-10-01,Buses,1,Fall
Richford,Vermont,Canada,2019-10-01,Cars,7899,Fall
Richford,Vermont,Canada,2019-10-01,Trains,14,Fall
Richford,Vermont,Canada,2019-10-01,Trucks,377,Fall
Rio Grande City,Texas,Mexico,2019-10-01,Cars,33604,Fall
Rio Grande City,Texas,Mexico,2019-10-01,Trucks,3715,Fall
Roma,Texas,Mexico,2019-10-01,Buses,44,Fall
Roma,Texas,Mexico,2019-10-01,Cars,60958,Fall
Roma,Texas,Mexico,2019-10-01,Trucks,1145,Fall
Roosville,Montana,Canada,2019-10-01,Buses,1,Fall
Roosville,Montana,Canada,2019-10-01,Cars,9785,Fall
Roosville,Montana,Canada,2019-10-01,Trucks,961,Fall
Roseau,Minnesota,Canada,2019-10-01,Cars,2051,Fall
Roseau,Minnesota,Canada,2019-10-01,Trucks,268,Fall
San Luis,Arizona,Mexico,2019-10-01,Buses,5,Fall
San Luis,Arizona,Mexico,2019-10-01,Cars,238357,Fall
San Luis,Arizona,Mexico,2019-10-01,Trucks,2995,Fall
San Ysidro,California,Mexico,2019-10-01,Buses,3627,Fall
San Ysidro,California,Mexico,2019-10-01,Cars,1337143,Fall
Santa Teresa,New Mexico,Mexico,2019-10-01,Buses,13,Fall
Santa Teresa,New Mexico,Mexico,2019-10-01,Cars,42174,Fall
Santa Teresa,New Mexico,Mexico,2019-10-01,Trucks,12672,Fall
Sarles,North Dakota,Canada,2019-10-01,Buses,4,Fall
Sarles,North Dakota,Canada,2019-10-01,Cars,216,Fall
Sarles,North Dakota,Canada,2019-10-01,Trucks,10,Fall
Sasabe,Arizona,Mexico,2019-10-01,Cars,2067,Fall
Sault Sainte Marie,Michigan,Canada,2019-10-01,Buses,108,Fall
Sault Sainte Marie,Michigan,Canada,2019-10-01,Cars,56336,Fall
Sault Sainte Marie,Michigan,Canada,2019-10-01,Trains,31,Fall
Sault Sainte Marie,Michigan,Canada,2019-10-01,Trucks,3604,Fall
Scobey,Montana,Canada,2019-10-01,Cars,524,Fall
Scobey,Montana,Canada,2019-10-01,Trucks,28,Fall
Sherwood,North Dakota,Canada,2019-10-01,Cars,1246,Fall
Sherwood,North Dakota,Canada,2019-10-01,Trucks,449,Fall
Skagway,Alaska,Canada,2019-10-01,Buses,63,Fall
Skagway,Alaska,Canada,2019-10-01,Cars,1697,Fall
Skagway,Alaska,Canada,2019-10-01,Trains,2,Fall
Skagway,Alaska,Canada,2019-10-01,Trucks,177,Fall
St John,North Dakota,Canada,2019-10-01,Cars,937,Fall
St John,North Dakota,Canada,2019-10-01,Trucks,89,Fall
Sumas,Washington,Canada,2019-10-01,Buses,34,Fall
Sumas,Washington,Canada,2019-10-01,Cars,73780,Fall
Sumas,Washington,Canada,2019-10-01,Trains,20,Fall
Sumas,Washington,Canada,2019-10-01,Trucks,13189,Fall
Sweetgrass,Montana,Canada,2019-10-01,Buses,5,Fall
Sweetgrass,Montana,Canada,2019-10-01,Cars,20784,Fall
Sweetgrass,Montana,Canada,2019-10-01,Trains,39,Fall
Sweetgrass,Montana,Canada,2019-10-01,Trucks,11857,Fall
Tecate,California,Mexico,2019-10-01,Cars,79872,Fall
Tecate,California,Mexico,2019-10-01,Trucks,6338,Fall
Tornillo,Texas,Mexico,2019-10-01,Cars,37559,Fall
Trout River,New York,Canada,2019-10-01,Buses,2,Fall
Trout River,New York,Canada,2019-10-01,Cars,11531,Fall
Trout River,New York,Canada,2019-10-01,Trains,50,Fall
Trout River,New York,Canada,2019-10-01,Trucks,1497,Fall
Turner,Montana,Canada,2019-10-01,Buses,2,Fall
Turner,Montana,Canada,2019-10-01,Cars,836,Fall
Turner,Montana,Canada,2019-10-01,Trucks,56,Fall
Van Buren,Maine,Canada,2019-10-01,Buses,1,Fall
Van Buren,Maine,Canada,2019-10-01,Cars,12545,Fall
Van Buren,Maine,Canada,2019-10-01,Trucks,2225,Fall
Vanceboro,Maine,Canada,2019-10-01,Cars,2051,Fall
Vanceboro,Maine,Canada,2019-10-01,Trains,27,Fall
Vanceboro,Maine,Canada,2019-10-01,Trucks,90,Fall
Walhalla,North Dakota,Canada,2019-10-01,Buses,1,Fall
Walhalla,North Dakota,Canada,2019-10-01,Cars,2332,Fall
Walhalla,North Dakota,Canada,2019-10-01,Trucks,753,Fall
Warroad,Minnesota,Canada,2019-10-01,Buses,46,Fall
Warroad,Minnesota,Canada,2019-10-01,Cars,7711,Fall
Warroad,Minnesota,Canada,2019-10-01,Trucks,327,Fall
Westhope,North Dakota,Canada,2019-10-01,Cars,691,Fall
Westhope,North Dakota,Canada,2019-10-01,Trucks,705,Fall
Whitlash,Montana,Canada,2019-10-01,Cars,39,Fall
Wildhorse,Montana,Canada,2019-10-01,Cars,901,Fall
Wildhorse,Montana,Canada,2019-10-01,Trucks,57,Fall
Willow Creek,Montana,Canada,2019-10-01,Cars,228,Fall
Alcan,Alaska,Canada,2019-11-01,Cars,1034,Fall
Alcan,Alaska,Canada,2019-11-01,Trucks,481,Fall
Alexandria Bay,New York,Canada,2019-11-01,Buses,59,Fall
Alexandria Bay,New York,Canada,2019-11-01,Cars,47609,Fall
Alexandria Bay,New York,Canada,2019-11-01,Trucks,15550,Fall
Algonac,Michigan,Canada,2019-11-01,Cars,4267,Fall
Ambrose,North Dakota,Canada,2019-11-01,Cars,94,Fall
Anacortes,Washington,Canada,2019-11-01,Cars,870,Fall
Andrade,California,Mexico,2019-11-01,Cars,47592,Fall
Antler,North Dakota,Canada,2019-11-01,Cars,599,Fall
Antler,North Dakota,Canada,2019-11-01,Trucks,145,Fall
Baudette,Minnesota,Canada,2019-11-01,Buses,3,Fall
Baudette,Minnesota,Canada,2019-11-01,Cars,11894,Fall
Baudette,Minnesota,Canada,2019-11-01,Trucks,316,Fall
Beecher Falls,Vermont,Canada,2019-11-01,Cars,3055,Fall
Beecher Falls,Vermont,Canada,2019-11-01,Trucks,763,Fall
Blaine,Washington,Canada,2019-11-01,Buses,758,Fall
Blaine,Washington,Canada,2019-11-01,Cars,294735,Fall
Blaine,Washington,Canada,2019-11-01,Trains,196,Fall
Blaine,Washington,Canada,2019-11-01,Trucks,28809,Fall
Boundary,Washington,Canada,2019-11-01,Cars,2323,Fall
Boundary,Washington,Canada,2019-11-01,Trains,18,Fall
Boundary,Washington,Canada,2019-11-01,Trucks,29,Fall
Bridgewater,Maine,Canada,2019-11-01,Cars,2763,Fall
Bridgewater,Maine,Canada,2019-11-01,Trucks,206,Fall
Brownsville,Texas,Mexico,2019-11-01,Buses,495,Fall
Brownsville,Texas,Mexico,2019-11-01,Cars,380549,Fall
Brownsville,Texas,Mexico,2019-11-01,Trains,88,Fall
Brownsville,Texas,Mexico,2019-11-01,Trucks,22197,Fall
Buffalo Niagara Falls,New York,Canada,2019-11-01,Buses,1061,Fall
Buffalo Niagara Falls,New York,Canada,2019-11-01,Cars,362752,Fall
Buffalo Niagara Falls,New York,Canada,2019-11-01,Trains,157,Fall
Buffalo Niagara Falls,New York,Canada,2019-11-01,Trucks,71364,Fall
Calais,Maine,Canada,2019-11-01,Buses,21,Fall
Calais,Maine,Canada,2019-11-01,Cars,51411,Fall
Calais,Maine,Canada,2019-11-01,Trains,9,Fall
Calais,Maine,Canada,2019-11-01,Trucks,5290,Fall
Calexico,California,Mexico,2019-11-01,Cars,437017,Fall
Calexico East,California,Mexico,2019-11-01,Buses,111,Fall
Calexico East,California,Mexico,2019-11-01,Cars,253679,Fall
Calexico East,California,Mexico,2019-11-01,Trains,17,Fall
Calexico East,California,Mexico,2019-11-01,Trucks,31254,Fall
Carbury,North Dakota,Canada,2019-11-01,Cars,1108,Fall
Carbury,North Dakota,Canada,2019-11-01,Trucks,119,Fall
Champlain Rouses Point,New York,Canada,2019-11-01,Buses,512,Fall
Champlain Rouses Point,New York,Canada,2019-11-01,Cars,67812,Fall
Champlain Rouses Point,New York,Canada,2019-11-01,Trains,89,Fall
Champlain Rouses Point,New York,Canada,2019-11-01,Trucks,23767,Fall
Columbus,New Mexico,Mexico,2019-11-01,Buses,95,Fall
Columbus,New Mexico,Mexico,2019-11-01,Cars,29051,Fall
Columbus,New Mexico,Mexico,2019-11-01,Trucks,1869,Fall
Dalton Cache,Alaska,Canada,2019-11-01,Cars,463,Fall
Dalton Cache,Alaska,Canada,2019-11-01,Trucks,60,Fall
Danville,Washington,Canada,2019-11-01,Cars,2357,Fall
Danville,Washington,Canada,2019-11-01,Trucks,58,Fall
Del Bonita,Montana,Canada,2019-11-01,Cars,1388,Fall
Del Bonita,Montana,Canada,2019-11-01,Trucks,38,Fall
Del Rio,Texas,Mexico,2019-11-01,Cars,121445,Fall
Del Rio,Texas,Mexico,2019-11-01,Trucks,6137,Fall
Derby Line,Vermont,Canada,2019-11-01,Buses,96,Fall
Derby Line,Vermont,Canada,2019-11-01,Cars,28558,Fall
Derby Line,Vermont,Canada,2019-11-01,Trucks,8161,Fall
Detroit,Michigan,Canada,2019-11-01,Buses,864,Fall
Detroit,Michigan,Canada,2019-11-01,Cars,333332,Fall
Detroit,Michigan,Canada,2019-11-01,Trains,148,Fall
Detroit,Michigan,Canada,2019-11-01,Trucks,127314,Fall
Douglas,Arizona,Mexico,2019-11-01,Buses,133,Fall
Douglas,Arizona,Mexico,2019-11-01,Cars,108859,Fall
Douglas,Arizona,Mexico,2019-11-01,Trucks,2025,Fall
Dunseith,North Dakota,Canada,2019-11-01,Buses,4,Fall
Dunseith,North Dakota,Canada,2019-11-01,Cars,3160,Fall
Dunseith,North Dakota,Canada,2019-11-01,Trucks,1538,Fall
Eagle Pass,Texas,Mexico,2019-11-01,Buses,282,Fall
Eagle Pass,Texas,Mexico,2019-11-01,Cars,234770,Fall
Eagle Pass,Texas,Mexico,2019-11-01,Trains,285,Fall
Eagle Pass,Texas,Mexico,2019-11-01,Trucks,14456,Fall
Eastport,Idaho,Canada,2019-11-01,Buses,6,Fall
Eastport,Idaho,Canada,2019-11-01,Cars,4005,Fall
Eastport,Idaho,Canada,2019-11-01,Trains,118,Fall
Eastport,Idaho,Canada,2019-11-01,Trucks,4367,Fall
Eastport,Maine,Canada,2019-11-01,Buses,1,Fall
Eastport,Maine,Canada,2019-11-01,Cars,8785,Fall
Eastport,Maine,Canada,2019-11-01,Trucks,241,Fall
El Paso,Texas,Mexico,2019-11-01,Buses,1502,Fall
El Paso,Texas,Mexico,2019-11-01,Cars,877426,Fall
El Paso,Texas,Mexico,2019-11-01,Trains,112,Fall
El Paso,Texas,Mexico,2019-11-01,Trucks,64906,Fall
Ferry,Washington,Canada,2019-11-01,Cars,652,Fall
Ferry,Washington,Canada,2019-11-01,Trucks,8,Fall
Fort Fairfield,Maine,Canada,2019-11-01,Cars,7063,Fall
Fort Fairfield,Maine,Canada,2019-11-01,Trucks,380,Fall
Fort Kent,Maine,Canada,2019-11-01,Buses,2,Fall
Fort Kent,Maine,Canada,2019-11-01,Cars,7994,Fall
Fort Kent,Maine,Canada,2019-11-01,Trucks,746,Fall
Fortuna,North Dakota,Canada,2019-11-01,Cars,836,Fall
Fortuna,North Dakota,Canada,2019-11-01,Trucks,87,Fall
Friday Harbor,Washington,Canada,2019-11-01,Cars,65,Fall
Frontier,Washington,Canada,2019-11-01,Buses,5,Fall
Frontier,Washington,Canada,2019-11-01,Cars,2941,Fall
Frontier,Washington,Canada,2019-11-01,Trucks,2051,Fall
Grand Portage,Minnesota,Canada,2019-11-01,Buses,51,Fall
Grand Portage,Minnesota,Canada,2019-11-01,Cars,12610,Fall
Grand Portage,Minnesota,Canada,2019-11-01,Trucks,999,Fall
Hannah,North Dakota,Canada,2019-11-01,Cars,69,Fall
Hansboro,North Dakota,Canada,2019-11-01,Buses,4,Fall
Hansboro,North Dakota,Canada,2019-11-01,Cars,344,Fall
Hansboro,North Dakota,Canada,2019-11-01,Trucks,39,Fall
Hidalgo,Texas,Mexico,2019-11-01,Buses,1691,Fall
Hidalgo,Texas,Mexico,2019-11-01,Cars,340163,Fall
Hidalgo,Texas,Mexico,2019-11-01,Trucks,53065,Fall
Highgate Springs,Vermont,Canada,2019-11-01,Buses,249,Fall
Highgate Springs,Vermont,Canada,2019-11-01,Cars,29839,Fall
Highgate Springs,Vermont,Canada,2019-11-01,Trains,25,Fall
Highgate Springs,Vermont,Canada,2019-11-01,Trucks,7752,Fall
Houlton,Maine,Canada,2019-11-01,Buses,47,Fall
Houlton,Maine,Canada,2019-11-01,Cars,17667,Fall
Houlton,Maine,Canada,2019-11-01,Trucks,7647,Fall
International Falls,Minnesota,Canada,2019-11-01,Buses,13,Fall
International Falls,Minnesota,Canada,2019-11-01,Cars,25401,Fall
International Falls,Minnesota,Canada,2019-11-01,Trains,333,Fall
International Falls,Minnesota,Canada,2019-11-01,Trucks,1191,Fall
Jackman,Maine,Canada,2019-11-01,Cars,7121,Fall
Jackman,Maine,Canada,2019-11-01,Trains,16,Fall
Jackman,Maine,Canada,2019-11-01,Trucks,5785,Fall
Kenneth G Ward,Washington,Canada,2019-11-01,Buses,1,Fall
Kenneth G Ward,Washington,Canada,2019-11-01,Cars,42052,Fall
Kenneth G Ward,Washington,Canada,2019-11-01,Trucks,4005,Fall
Ketchikan,Alaska,Canada,2019-11-01,Cars,26,Fall
Lancaster,Minnesota,Canada,2019-11-01,Cars,1564,Fall
Lancaster,Minnesota,Canada,2019-11-01,Trucks,320,Fall
Laredo,Texas,Mexico,2019-11-01,Buses,2994,Fall
Laredo,Texas,Mexico,2019-11-01,Cars,396261,Fall
Laredo,Texas,Mexico,2019-11-01,Trains,372,Fall
Laredo,Texas,Mexico,2019-11-01,Trucks,191148,Fall
Laurier,Washington,Canada,2019-11-01,Buses,1,Fall
Laurier,Washington,Canada,2019-11-01,Cars,3072,Fall
Laurier,Washington,Canada,2019-11-01,Trains,12,Fall
Laurier,Washington,Canada,2019-11-01,Trucks,474,Fall
Limestone,Maine,Canada,2019-11-01,Cars,941,Fall
Limestone,Maine,Canada,2019-11-01,Trucks,37,Fall
Lukeville,Arizona,Mexico,2019-11-01,Buses,49,Fall
Lukeville,Arizona,Mexico,2019-11-01,Cars,29769,Fall
Lukeville,Arizona,Mexico,2019-11-01,Trucks,31,Fall
Madawaska,Maine,Canada,2019-11-01,Buses,1,Fall
Madawaska,Maine,Canada,2019-11-01,Cars,29301,Fall
Madawaska,Maine,Canada,2019-11-01,Trucks,167,Fall
Maida,North Dakota,Canada,2019-11-01,Cars,359,Fall
Maida,North Dakota,Canada,2019-11-01,Trucks,66,Fall
Massena,New York,Canada,2019-11-01,Buses,355,Fall
Massena,New York,Canada,2019-11-01,Cars,65269,Fall
Massena,New York,Canada,2019-11-01,Trucks,1917,Fall
Metaline Falls,Washington,Canada,2019-11-01,Buses,2,Fall
Metaline Falls,Washington,Canada,2019-11-01,Cars,1670,Fall
Metaline Falls,Washington,Canada,2019-11-01,Trucks,299,Fall
Morgan,Montana,Canada,2019-11-01,Cars,388,Fall
Morgan,Montana,Canada,2019-11-01,Trucks,5,Fall
Naco,Arizona,Mexico,2019-11-01,Cars,28874,Fall
Naco,Arizona,Mexico,2019-11-01,Trucks,256,Fall
Neche,North Dakota,Canada,2019-11-01,Cars,2707,Fall
Neche,North Dakota,Canada,2019-11-01,Trucks,668,Fall
Nighthawk,Washington,Canada,2019-11-01,Cars,305,Fall
Nogales,Arizona,Mexico,2019-11-01,Buses,905,Fall
Nogales,Arizona,Mexico,2019-11-01,Cars,291772,Fall
Nogales,Arizona,Mexico,2019-11-01,Trains,46,Fall
Nogales,Arizona,Mexico,2019-11-01,Trucks,26520,Fall
