Date,Port Name,State,Port Code,Border,Measure,Value,Year,Month,Month_Name,Quarter,Region
2008-12-01,Roseau,Minnesota,3426,Canada,Commercial Transportation,935,2008,12,December,4,Great Lakes
2008-12-01,Roseau,Minnesota,3426,Canada,Personal Transportation,7650,2008,12,December,4,Great Lakes
2008-12-01,San Luis,Arizona,2608,Mexico,Commercial Transportation,7669,2008,12,December,4,Southwest
2008-12-01,San Luis,Arizona,2608,Mexico,Personal Transportation,848719,2008,12,December,4,Southwest
2008-12-01,San Luis,Arizona,2608,Mexico,Public Transportation,82,2008,12,December,4,Southwest
2008-12-01,San Ysidro,California,2504,Mexico,Personal Transportation,3646372,2008,12,December,4,Southwest
2008-12-01,San Ysidro,California,2504,Mexico,Public Transportation,51970,2008,12,December,4,Southwest
2008-12-01,Santa Teresa,New Mexico,2408,Mexico,Commercial Transportation,5870,2008,12,December,4,Southwest
2008-12-01,Santa Teresa,New Mexico,2408,Mexico,Personal Transportation,160608,2008,12,December,4,Southwest
2008-12-01,Santa Teresa,New Mexico,2408,Mexico,Public Transportation,858,2008,12,December,4,Southwest
2008-12-01,Sarles,North Dakota,3409,Canada,Commercial Transportation,145,2008,12,December,4,Northern Plains
2008-12-01,Sarles,North Dakota,3409,Canada,Personal Transportation,825,2008,12,December,4,Northern Plains
2008-12-01,Sarles,North Dakota,3409,Canada,Public Transportation,71,2008,12,December,4,Northern Plains
2008-12-01,Sasabe,Arizona,2606,Mexico,Commercial Transportation,116,2008,12,December,4,Southwest
2008-12-01,Sasabe,Arizona,2606,Mexico,Personal Transportation,10163,2008,12,December,4,Southwest
2008-12-01,Sault Sainte Marie,Michigan,3803,Canada,Commercial Transportation,6528,2008,12,December,4,Great Lakes
2008-12-01,Sault Sainte Marie,Michigan,3803,Canada,Personal Transportation,163836,2008,12,December,4,Great Lakes
2008-12-01,Sault Sainte Marie,Michigan,3803,Canada,Public Transportation,4289,2008,12,December,4,Great Lakes
2008-12-01,Sault Sainte Marie,Michigan,3803,Canada,Rail Transportation,2273,2008,12,December,4,Great Lakes
2008-12-01,Scobey,Montana,3309,Canada,Commercial Transportation,50,2008,12,December,4,Northern Plains
2008-12-01,Scobey,Montana,3309,Canada,Personal Transportation,1001,2008,12,December,4,Northern Plains
2008-12-01,Sherwood,North Dakota,3414,Canada,Commercial Transportation,1008,2008,12,December,4,Northern Plains
2008-12-01,Sherwood,North Dakota,3414,Canada,Personal Transportation,4323,2008,12,December,4,Northern Plains
2008-12-01,Skagway,Alaska,3103,Canada,Commercial Transportation,127,2008,12,December,4,Alaska
2008-12-01,Skagway,Alaska,3103,Canada,Personal Transportation,1201,2008,12,December,4,Alaska
2008-12-01,St John,North Dakota,3405,Canada,Commercial Transportation,444,2008,12,December,4,Northern Plains
2008-12-01,St John,North Dakota,3405,Canada,Personal Transportation,3512,2008,12,December,4,Northern Plains
2008-12-01,Sumas,Washington,3009,Canada,Commercial Transportation,16041,2008,12,December,4,Pacific Northwest
2008-12-01,Sumas,Washington,3009,Canada,Personal Transportation,113781,2008,12,December,4,Pacific Northwest
2008-12-01,Sumas,Washington,3009,Canada,Public Transportation,2547,2008,12,December,4,Pacific Northwest
2008-12-01,Sumas,Washington,3009,Canada,Rail Transportation,245,2008,12,December,4,Pacific Northwest
2008-12-01,Sweetgrass,Montana,3310,Canada,Commercial Transportation,18988,2008,12,December,4,Northern Plains
2008-12-01,Sweetgrass,Montana,3310,Canada,Personal Transportation,50164,2008,12,December,4,Northern Plains
2008-12-01,Sweetgrass,Montana,3310,Canada,Public Transportation,565,2008,12,December,4,Northern Plains
2008-12-01,Sweetgrass,Montana,3310,Canada,Rail Transportation,2044,2008,12,December,4,Northern Plains
2008-12-01,Tecate,California,2505,Mexico,Commercial Transportation,10246,2008,12,December,4,Southwest
2008-12-01,Tecate,California,2505,Mexico,Personal Transportation,282385,2008,12,December,4,Southwest
2008-12-01,Tecate,California,2505,Mexico,Public Transportation,320,2008,12,December,4,Southwest
2008-12-01,Tecate,California,2505,Mexico,Rail Transportation,3,2008,12,December,4,Southwest
2008-12-01,Tornillo,Texas,2404,Mexico,Personal Transportation,153896,2008,12,December,4,South
2008-12-01,Trout River,New York,715,Canada,Commercial Transportation,2352,2008,12,December,4,Northeast
2008-12-01,Trout River,New York,715,Canada,Personal Transportation,32057,2008,12,December,4,Northeast
2008-12-01,Trout River,New York,715,Canada,Rail Transportation,1462,2008,12,December,4,Northeast
2008-12-01,Turner,Montana,3306,Canada,Commercial Transportation,40,2008,12,December,4,Northern Plains
2008-12-01,Turner,Montana,3306,Canada,Personal Transportation,1589,2008,12,December,4,Northern Plains
2008-12-01,Turner,Montana,3306,Canada,Public Transportation,38,2008,12,December,4,Northern Plains
2008-12-01,Van Buren,Maine,108,Canada,Commercial Transportation,864,2008,12,December,4,Northeast
2008-12-01,Van Buren,Maine,108,Canada,Personal Transportation,45198,2008,12,December,4,Northeast
2008-12-01,Van Buren,Maine,108,Canada,Rail Transportation,111,2008,12,December,4,Northeast
2008-12-01,Vanceboro,Maine,105,Canada,Commercial Transportation,882,2008,12,December,4,Northeast
2008-12-01,Vanceboro,Maine,105,Canada,Personal Transportation,8060,2008,12,December,4,Northeast
2008-12-01,Vanceboro,Maine,105,Canada,Rail Transportation,838,2008,12,December,4,Northeast
2008-12-01,Walhalla,North Dakota,3407,Canada,Commercial Transportation,1799,2008,12,December,4,Northern Plains
2008-12-01,Walhalla,North Dakota,3407,Canada,Personal Transportation,8596,2008,12,December,4,Northern Plains
2008-12-01,Warroad,Minnesota,3423,Canada,Commercial Transportation,1949,2008,12,December,4,Great Lakes
2008-12-01,Warroad,Minnesota,3423,Canada,Personal Transportation,21668,2008,12,December,4,Great Lakes
2008-12-01,Warroad,Minnesota,3423,Canada,Public Transportation,409,2008,12,December,4,Great Lakes
2008-12-01,Warroad,Minnesota,3423,Canada,Rail Transportation,584,2008,12,December,4,Great Lakes
2008-12-01,Westhope,North Dakota,3419,Canada,Commercial Transportation,938,2008,12,December,4,Northern Plains
2008-12-01,Westhope,North Dakota,3419,Canada,Personal Transportation,2399,2008,12,December,4,Northern Plains
2008-12-01,Whitetail,Montana,3312,Canada,Commercial Transportation,7,2008,12,December,4,Northern Plains
2008-12-01,Whitetail,Montana,3312,Canada,Personal Transportation,183,2008,12,December,4,Northern Plains
2008-12-01,Whitlash,Montana,3321,Canada,Commercial Transportation,12,2008,12,December,4,Northern Plains
2008-12-01,Whitlash,Montana,3321,Canada,Personal Transportation,136,2008,12,December,4,Northern Plains
2008-12-01,Wildhorse,Montana,3323,Canada,Commercial Transportation,110,2008,12,December,4,Northern Plains
2008-12-01,Willow Creek,Montana,3325,Canada,Commercial Transportation,1,2008,12,December,4,Northern Plains
2008-12-01,Willow Creek,Montana,3325,Canada,Personal Transportation,717,2008,12,December,4,Northern Plains
2009-01-01,Alcan,Alaska,3104,Canada,Commercial Transportation,962,2009,1,January,1,Alaska
2009-01-01,Alcan,Alaska,3104,Canada,Personal Transportation,2287,2009,1,January,1,Alaska
2009-01-01,Alcan,Alaska,3104,Canada,Public Transportation,13,2009,1,January,1,Alaska
2009-01-01,Alexandria Bay,New York,708,Canada,Commercial Transportation,27955,2009,1,January,1,Northeast
2009-01-01,Alexandria Bay,New York,708,Canada,Personal Transportation,102359,2009,1,January,1,Northeast
2009-01-01,Alexandria Bay,New York,708,Canada,Public Transportation,2591,2009,1,January,1,Northeast
2009-01-01,Ambrose,North Dakota,3410,Canada,Commercial Transportation,51,2009,1,January,1,Northern Plains
2009-01-01,Ambrose,North Dakota,3410,Canada,Personal Transportation,220,2009,1,January,1,Northern Plains
2009-01-01,Anacortes,Washington,3010,Canada,Commercial Transportation,5,2009,1,January,1,Pacific Northwest
2009-01-01,Anacortes,Washington,3010,Canada,Personal Transportation,845,2009,1,January,1,Pacific Northwest
2009-01-01,Andrade,California,2502,Mexico,Commercial Transportation,31,2009,1,January,1,Southwest
2009-01-01,Andrade,California,2502,Mexico,Personal Transportation,315974,2009,1,January,1,Southwest
2009-01-01,Antler,North Dakota,3413,Canada,Commercial Transportation,100,2009,1,January,1,Northern Plains
2009-01-01,Antler,North Dakota,3413,Canada,Personal Transportation,1700,2009,1,January,1,Northern Plains
2009-01-01,Baudette,Minnesota,3424,Canada,Commercial Transportation,1823,2009,1,January,1,Great Lakes
2009-01-01,Baudette,Minnesota,3424,Canada,Personal Transportation,35499,2009,1,January,1,Great Lakes
2009-01-01,Baudette,Minnesota,3424,Canada,Public Transportation,128,2009,1,January,1,Great Lakes
2009-01-01,Baudette,Minnesota,3424,Canada,Rail Transportation,246,2009,1,January,1,Great Lakes
2009-01-01,Beecher Falls,Vermont,206,Canada,Commercial Transportation,2812,2009,1,January,1,Northeast
2009-01-01,Beecher Falls,Vermont,206,Canada,Personal Transportation,9851,2009,1,January,1,Northeast
2009-01-01,Beecher Falls,Vermont,206,Canada,Public Transportation,72,2009,1,January,1,Northeast
2009-01-01,Blaine,Washington,3004,Canada,Commercial Transportation,53207,2009,1,January,1,Pacific Northwest
2009-01-01,Blaine,Washington,3004,Canada,Personal Transportation,560387,2009,1,January,1,Pacific Northwest
2009-01-01,Blaine,Washington,3004,Canada,Public Transportation,16313,2009,1,January,1,Pacific Northwest
2009-01-01,Blaine,Washington,3004,Canada,Rail Transportation,10539,2009,1,January,1,Pacific Northwest
2009-01-01,Boundary,Washington,3015,Canada,Commercial Transportation,45,2009,1,January,1,Pacific Northwest
2009-01-01,Boundary,Washington,3015,Canada,Personal Transportation,10163,2009,1,January,1,Pacific Northwest
2009-01-01,Boundary,Washington,3015,Canada,Public Transportation,47,2009,1,January,1,Pacific Northwest
2009-01-01,Boundary,Washington,3015,Canada,Rail Transportation,706,2009,1,January,1,Pacific Northwest
2009-01-01,Bridgewater,Maine,127,Canada,Commercial Transportation,2088,2009,1,January,1,Northeast
2009-01-01,Bridgewater,Maine,127,Canada,Personal Transportation,9114,2009,1,January,1,Northeast
2009-01-01,Brownsville,Texas,2301,Mexico,Commercial Transportation,28770,2009,1,January,1,South
2009-01-01,Brownsville,Texas,2301,Mexico,Personal Transportation,1614009,2009,1,January,1,South
2009-01-01,Brownsville,Texas,2301,Mexico,Public Transportation,5669,2009,1,January,1,South
2009-01-01,Brownsville,Texas,2301,Mexico,Rail Transportation,4089,2009,1,January,1,South
2009-01-01,Buffalo Niagara Falls,New York,901,Canada,Commercial Transportation,135254,2009,1,January,1,Northeast
2009-01-01,Buffalo Niagara Falls,New York,901,Canada,Personal Transportation,990467,2009,1,January,1,Northeast
2009-01-01,Buffalo Niagara Falls,New York,901,Canada,Public Transportation,51446,2009,1,January,1,Northeast
2009-01-01,Buffalo Niagara Falls,New York,901,Canada,Rail Transportation,10098,2009,1,January,1,Northeast
2009-01-01,Calais,Maine,115,Canada,Commercial Transportation,14827,2009,1,January,1,Northeast
2009-01-01,Calais,Maine,115,Canada,Personal Transportation,154879,2009,1,January,1,Northeast
2009-01-01,Calais,Maine,115,Canada,Public Transportation,614,2009,1,January,1,Northeast
2009-01-01,Calais,Maine,115,Canada,Rail Transportation,37,2009,1,January,1,Northeast
2009-01-01,Calexico,California,2503,Mexico,Personal Transportation,1524157,2009,1,January,1,Southwest
2009-01-01,Calexico,California,2503,Mexico,Public Transportation,650,2009,1,January,1,Southwest
2009-01-01,Calexico East,California,2507,Mexico,Commercial Transportation,46210,2009,1,January,1,Southwest
2009-01-01,Calexico East,California,2507,Mexico,Personal Transportation,766302,2009,1,January,1,Southwest
2009-01-01,Calexico East,California,2507,Mexico,Public Transportation,3662,2009,1,January,1,Southwest
2009-01-01,Calexico East,California,2507,Mexico,Rail Transportation,802,2009,1,January,1,Southwest
2009-01-01,Carbury,North Dakota,3421,Canada,Commercial Transportation,78,2009,1,January,1,Northern Plains
2009-01-01,Carbury,North Dakota,3421,Canada,Personal Transportation,2292,2009,1,January,1,Northern Plains
2009-01-01,Carbury,North Dakota,3421,Canada,Public Transportation,104,2009,1,January,1,Northern Plains
2009-01-01,Champlain Rouses Point,New York,712,Canada,Commercial Transportation,43722,2009,1,January,1,Northeast
2009-01-01,Champlain Rouses Point,New York,712,Canada,Personal Transportation,172400,2009,1,January,1,Northeast
2009-01-01,Champlain Rouses Point,New York,712,Canada,Public Transportation,13410,2009,1,January,1,Northeast
2009-01-01,Champlain Rouses Point,New York,712,Canada,Rail Transportation,7607,2009,1,January,1,Northeast
2009-01-01,Columbus,New Mexico,2406,Mexico,Commercial Transportation,220,2009,1,January,1,Southwest
2009-01-01,Columbus,New Mexico,2406,Mexico,Personal Transportation,124154,2009,1,January,1,Southwest
2009-01-01,Columbus,New Mexico,2406,Mexico,Public Transportation,3034,2009,1,January,1,Southwest
2009-01-01,Dalton Cache,Alaska,3106,Canada,Commercial Transportation,88,2009,1,January,1,Alaska
2009-01-01,Dalton Cache,Alaska,3106,Canada,Personal Transportation,1202,2009,1,January,1,Alaska
2009-01-01,Danville,Washington,3012,Canada,Commercial Transportation,8,2009,1,January,1,Pacific Northwest
2009-01-01,Danville,Washington,3012,Canada,Personal Transportation,8343,2009,1,January,1,Pacific Northwest
2009-01-01,Del Bonita,Montana,3322,Canada,Commercial Transportation,74,2009,1,January,1,Northern Plains
2009-01-01,Del Bonita,Montana,3322,Canada,Personal Transportation,2891,2009,1,January,1,Northern Plains
2009-01-01,Del Rio,Texas,2302,Mexico,Commercial Transportation,7145,2009,1,January,1,South
2009-01-01,Del Rio,Texas,2302,Mexico,Personal Transportation,374142,2009,1,January,1,South
2009-01-01,Del Rio,Texas,2302,Mexico,Public Transportation,2,2009,1,January,1,South
2009-01-01,Derby Line,Vermont,209,Canada,Commercial Transportation,14598,2009,1,January,1,Northeast
2009-01-01,Derby Line,Vermont,209,Canada,Personal Transportation,105342,2009,1,January,1,Northeast
2009-01-01,Derby Line,Vermont,209,Canada,Public Transportation,4585,2009,1,January,1,Northeast
2009-01-01,Detroit,Michigan,3801,Canada,Commercial Transportation,161296,2009,1,January,1,Great Lakes
2009-01-01,Detroit,Michigan,3801,Canada,Personal Transportation,889639,2009,1,January,1,Great Lakes
2009-01-01,Detroit,Michigan,3801,Canada,Public Transportation,28757,2009,1,January,1,Great Lakes
2009-01-01,Detroit,Michigan,3801,Canada,Rail Transportation,11655,2009,1,January,1,Great Lakes
2009-01-01,Douglas,Arizona,2601,Mexico,Commercial Transportation,4159,2009,1,January,1,Southwest
2009-01-01,Douglas,Arizona,2601,Mexico,Personal Transportation,626314,2009,1,January,1,Southwest
2009-01-01,Douglas,Arizona,2601,Mexico,Public Transportation,1362,2009,1,January,1,Southwest
2009-01-01,Dunseith,North Dakota,3422,Canada,Commercial Transportation,3679,2009,1,January,1,Northern Plains
2009-01-01,Dunseith,North Dakota,3422,Canada,Personal Transportation,8157,2009,1,January,1,Northern Plains
2009-01-01,Dunseith,North Dakota,3422,Canada,Public Transportation,347,2009,1,January,1,Northern Plains
2009-01-01,Eagle Pass,Texas,2303,Mexico,Commercial Transportation,13338,2009,1,January,1,South
2009-01-01,Eagle Pass,Texas,2303,Mexico,Personal Transportation,1067679,2009,1,January,1,South
2009-01-01,Eagle Pass,Texas,2303,Mexico,Public Transportation,1885,2009,1,January,1,South
2009-01-01,Eagle Pass,Texas,2303,Mexico,Rail Transportation,9862,2009,1,January,1,South
2009-01-01,Eastport,Idaho,3302,Canada,Commercial Transportation,7205,2009,1,January,1,Pacific Northwest
2009-01-01,Eastport,Idaho,3302,Canada,Personal Transportation,9426,2009,1,January,1,Pacific Northwest
2009-01-01,Eastport,Idaho,3302,Canada,Public Transportation,184,2009,1,January,1,Pacific Northwest
2009-01-01,Eastport,Idaho,3302,Canada,Rail Transportation,7348,2009,1,January,1,Pacific Northwest
2009-01-01,Eastport,Maine,103,Canada,Commercial Transportation,410,2009,1,January,1,Northeast
2009-01-01,Eastport,Maine,103,Canada,Personal Transportation,23726,2009,1,January,1,Northeast
2009-01-01,Eastport,Maine,103,Canada,Public Transportation,75,2009,1,January,1,Northeast
2009-01-01,El Paso,Texas,2402,Mexico,Commercial Transportation,98771,2009,1,January,1,South
2009-01-01,El Paso,Texas,2402,Mexico,Personal Transportation,3026492,2009,1,January,1,South
2009-01-01,El Paso,Texas,2402,Mexico,Public Transportation,41207,2009,1,January,1,South
2009-01-01,El Paso,Texas,2402,Mexico,Rail Transportation,6264,2009,1,January,1,South
2009-01-01,Ferry,Washington,3013,Canada,Personal Transportation,1422,2009,1,January,1,Pacific Northwest
2009-01-01,Ferry,Washington,3013,Canada,Public Transportation,33,2009,1,January,1,Pacific Northwest
2009-01-01,Fort Fairfield,Maine,107,Canada,Commercial Transportation,3203,2009,1,January,1,Northeast
